ID	TAGSEQ
lexapro.Post21.Sentence6	O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O
lexapro.Post21.Sentence7	O O O O O O
lexapro.Post21.Sentence8	O O O O B-AE O B-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O
lexapro.Post21.Sentence9	O O O O O O
lexapro.Post21.Sentence10	O O O O O O
lexapro.Post21.Sentence11	O O O O B-SSI I-SSI O O B-SSI O O O O O O
lexapro.Post22.Sentence1	B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE O B-AE O
lexapro.Post22.Sentence2	O O O O O O O O O O O O O O O O
lexapro.Post22.Sentence3	O B-AE I-AE I-AE O O O O B-AE I-AE I-AE I-AE I-AE I-AE O O O
lexapro.Post22.Sentence4	O B-AE I-AE I-AE O O O O
lexapro.Post22.Sentence5	O O O O O O O O O O O O O O O O O
lexapro.Post22.Sentence6	O O O O O O O O
lexapro.Post22.Sentence7	O O O
lexapro.Post23.Sentence1	B-AE I-AE O B-AE O B-AE O
lexapro.Post23.Sentence2	O O O O O O O O O O O O O O O O O O O
lexapro.Post23.Sentence3	O O O O O O O O O O O O O O O O O O
lexapro.Post23.Sentence4	O O O O O O O O O O O O O O O O O O O
lexapro.Post24.Sentence1	O O O O O O O O O O B-AE I-AE O B-AE I-AE O
lexapro.Post24.Sentence2	O O O O O B-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O
lexapro.Post24.Sentence3	O O O O B-AE I-AE I-AE I-AE O O O B-AE I-AE I-AE I-AE I-AE O O O O O
lexapro.Post24.Sentence4	O O O O O O O B-AE O O O O O O O
lexapro.Post24.Sentence5	O O O O O O O O O O O O O O O O O O O O O O B-SSI O B-SSI O
lexapro.Post24.Sentence6	O O O O O
lexapro.Post25.Sentence1	B-AE I-AE O B-AE O B-AE O B-AE O B-AE O B-AE I-AE O
lexapro.Post25.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post25.Sentence3	O O O O O O O O O O B-AE I-AE O B-AE O B-AE I-AE O
lexapro.Post25.Sentence4	O O O O O O O O O O O O O O
lexapro.Post25.Sentence5	O O O O O O O
lexapro.Post25.Sentence6	O O O O O O
lexapro.Post25.Sentence7	O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post26.Sentence1	O O O O O O B-AE O B-AE I-AE O O O
lexapro.Post26.Sentence2	O B-AE O B-AE I-AE I-AE I-AE I-AE O O O O O O O O
lexapro.Post26.Sentence3	O O O O
lexapro.Post26.Sentence4	O B-AE O O O O O O O O O
lexapro.Post26.Sentence5	O O B-AE I-AE O B-AE I-AE I-AE O B-AE O B-AE O B-AE I-AE I-AE O B-AE I-AE I-AE O O O O O O O O O O O
lexapro.Post26.Sentence6	O
lexapro.Post26.Sentence7	O
lexapro.Post26.Sentence8	O B-AE O B-AE O O O
lexapro.Post26.Sentence9	O B-AE O O O O O
lexapro.Post26.Sentence10	O O O O O O O O O O O O
lexapro.Post26.Sentence11	O O O O O O O O O O O O O O O O O O O O O O O O O B-SSI O
lexapro.Post27.Sentence1	B-AE I-AE O
lexapro.Post27.Sentence2	O O O O O O O O O O O B-AE I-AE I-AE O O O O O O O O O
lexapro.Post28.Sentence1	B-AE I-AE O B-AE I-AE O B-AE O B-AE O B-AE I-AE O
lexapro.Post28.Sentence2	O O O O O O O O B-AE I-AE O
lexapro.Post28.Sentence3	O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
lexapro.Post28.Sentence4	O O O O O O O O O O O O O B-AE O B-AE I-AE O O O O O O O O O O O
lexapro.Post28.Sentence5	O O O O O O O O
lexapro.Post28.Sentence6	O O O O O O O O O
lexapro.Post28.Sentence7	O O O O B-AE I-AE I-AE O O B-AE I-AE O O O B-AE O O O O
lexapro.Post28.Sentence8	O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O
lexapro.Post28.Sentence9	O O O B-SSI O
lexapro.Post29.Sentence1	B-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O
lexapro.Post29.Sentence2	O O O O O O O O O O O O O O O O O O
lexapro.Post29.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post29.Sentence4	O O O O O O O O O
lexapro.Post29.Sentence5	B-AE I-AE O O O O O O O O O O
lexapro.Post29.Sentence6	O O O O O O O O
lexapro.Post29.Sentence7	O
lexapro.Post30.Sentence1	B-AE O B-AE I-AE O B-AE I-AE I-AE O B-AE B-AE O
lexapro.Post30.Sentence2	O O B-AE I-AE O O
lexapro.Post30.Sentence3	O O O O O O O O O O O O O
lexapro.Post30.Sentence4	O O O O O O O O O O O
lexapro.Post31.Sentence1	B-AE I-AE O B-AE O B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O
lexapro.Post31.Sentence2	O O O O O O O O O O O O
lexapro.Post31.Sentence3	O O O O O O O O O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O B-AE I-AE O
lexapro.Post31.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post31.Sentence5	O O O O O O O O O O O O O O O O O O
lexapro.Post31.Sentence6	O O O O O O O O O O O O O O
lexapro.Post31.Sentence7	O O O O O O O O O O B-SSI O B-SSI O O O O O O O
lexapro.Post31.Sentence8	O O O O O O O O O O O
lexapro.Post31.Sentence9	O O O O O
lexapro.Post32.Sentence1	B-AE I-AE O B-AE I-AE O B-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE O O O B-AE I-AE I-AE O O O O B-SSI I-SSI O O B-AE I-AE I-AE I-AE O B-AE I-AE I-AE O
lexapro.Post32.Sentence2	O O O O O O O O O O
lexapro.Post32.Sentence3	O B-AE I-AE I-AE O O O O O O O O O O
lexapro.Post32.Sentence4	O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post32.Sentence5	O O O O O O O O O O O O O O O O O O O O
lexapro.Post32.Sentence6	O O O O O O O O O O O O O O O O
lexapro.Post32.Sentence7	O O O O O O O O O O
lexapro.Post32.Sentence8	O O O O O O O O O O O O O
lexapro.Post32.Sentence9	O O O O O O O O O O O
lexapro.Post33.Sentence1	B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O O O B-AE I-AE O B-AE I-AE I-AE O B-AE I-AE O B-AE O
lexapro.Post33.Sentence2	O O O O O O O O O O O O O O O O O O O
lexapro.Post33.Sentence3	O O O O O O O O O O O
lexapro.Post33.Sentence4	O O O O O O O O O O O O O
lexapro.Post34.Sentence1	O O O O
lexapro.Post34.Sentence2	O O O O O O O O O O O O O O O O
lexapro.Post34.Sentence3	O O O B-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE I-AE O O O O B-AE I-AE I-AE I-AE O B-SSI O
lexapro.Post34.Sentence4	O O O O O O O O
lexapro.Post34.Sentence5	O O O O O O O O
lexapro.Post34.Sentence6	O O O O O O
lexapro.Post35.Sentence1	B-AE I-AE O B-AE I-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE O B-AE I-AE I-AE O
lexapro.Post35.Sentence2	O O O O O O O O O O O B-AE O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post35.Sentence3	O O O O O O O O
lexapro.Post36.Sentence1	O O O O O O O O O O O O O O O O O B-AE I-AE I-AE O
lexapro.Post36.Sentence2	O O O B-AE I-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post36.Sentence3	O O O O O O O O O B-AE I-AE I-AE O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O B-AE O O B-AE I-AE O
lexapro.Post36.Sentence4	O O O O O O O O O O O O O O O O O O O O O O B-SSI O O O O O
lexapro.Post36.Sentence5	O O O O O O O O O O O B-SSI O O O O O O O O O
lexapro.Post36.Sentence6	O O O O O O O O O O O O O O
lexapro.Post37.Sentence1	B-AE I-AE O B-AE I-AE O O O O O O O O O O B-AE I-AE O O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O B-AE O B-AE O
lexapro.Post37.Sentence2	O O B-SSI O B-SSI I-SSI O O O O O O O O O O O O O O O O O B-SSI O O O O O
lexapro.Post37.Sentence3	O O O O O O O O O O O O O O O O
lexapro.Post38.Sentence1	B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O
lexapro.Post38.Sentence2	O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post39.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O
lexapro.Post39.Sentence2	O O O O O O O O B-AE O O O O O O O O O O O
lexapro.Post39.Sentence3	O O O O
lexapro.Post39.Sentence4	O O O O O O O O O O O B-AE I-AE I-AE I-AE O
lexapro.Post39.Sentence5	O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE O O O O O
lexapro.Post39.Sentence6	O O O O O O B-SSI O B-AE O O O O O O O
lexapro.Post40.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE O O O
lexapro.Post40.Sentence2	B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O
lexapro.Post40.Sentence3	B-AE I-AE I-AE I-AE I-AE O
lexapro.Post40.Sentence4	O O O O O O O O O O O O O O B-SSI I-SSI O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post41.Sentence1	B-AE I-AE I-AE I-AE I-AE O B-AE O B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE I-AE O
lexapro.Post41.Sentence2	O O O O O O O O O O O O O O O O O O B-SSI O O O O O O O O
lexapro.Post41.Sentence3	O O O O O O
lexapro.Post41.Sentence4	O O O O
lexapro.Post41.Sentence5	O O O O O O O O O O
lexapro.Post41.Sentence6	O O O
lexapro.Post41.Sentence7	O O O O O O O O O O O O
lexapro.Post41.Sentence8	O O O O O O O O O O O O
lexapro.Post41.Sentence9	O O O O O O O O O O O O O O O
lexapro.Post41.Sentence10	O O O
lexapro.Post41.Sentence11	O O O O O O O O O O O O
lexapro.Post41.Sentence12	O O O O O O O O O O O
lexapro.Post41.Sentence13	O O O O O O
lexapro.Post41.Sentence14	O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post42.Sentence1	O B-AE I-AE I-AE O
lexapro.Post42.Sentence2	O O O O O O O O
lexapro.Post42.Sentence3	O O O O O O O O O
lexapro.Post42.Sentence4	O O O O O O O O O O O O O O O O O O
lexapro.Post42.Sentence5	O O O O O O B-AE O B-AE O
lexapro.Post42.Sentence6	O O O O O O O O O O O B-SSI O O O O O O O O O
lexapro.Post42.Sentence7	O O O O O O O O O O O O
lexapro.Post42.Sentence8	O O O O O O B-SSI O B-SSI I-SSI
lexapro.Post42.Sentence9	O O O O O O O O O
lexapro.Post43.Sentence1	B-AE O B-AE O B-AE O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE O B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O O O O O O O O O O O O O O O O O O O O B-SSI O O O O O O O O O O O O O O
lexapro.Post43.Sentence2	O O O O O O O O O O O O O O O O B-SSI O B-SSI O
lexapro.Post43.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post43.Sentence4	O O O O O
lexapro.Post43.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post43.Sentence6	O O
lexapro.Post43.Sentence7	O O O O O O O O O O O O O O O
lexapro.Post43.Sentence8	O O O B-AE O B-AE O B-AE I-AE O O O O O O O O O B-AE I-AE I-AE I-AE O O
lexapro.Post43.Sentence9	O O B-AE O B-AE I-AE I-AE O B-AE I-AE O
lexapro.Post43.Sentence10	O O O O O O O O O O O O O O O O O O
lexapro.Post43.Sentence11	O O O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE O
lexapro.Post43.Sentence12	B-AE I-AE I-AE I-AE I-AE O
lexapro.Post43.Sentence13	O O O O O O O O O O O O O O O O O
lexapro.Post43.Sentence14	B-AE I-AE I-AE O
lexapro.Post43.Sentence15	B-AE O O O O O O O O O O O O
lexapro.Post43.Sentence16	O B-AE I-AE O O O O
lexapro.Post43.Sentence17	O O O O O O O
lexapro.Post44.Sentence1	O O O B-AE I-AE I-AE I-AE O O O O O O O O O O O
lexapro.Post44.Sentence2	O O O O O O O O O O O O O O O O O O O
lexapro.Post44.Sentence3	O O B-AE I-AE O O O B-AE I-AE I-AE O
lexapro.Post44.Sentence4	O O O B-AE I-AE O O O B-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O
lexapro.Post44.Sentence5	O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post44.Sentence6	O O O O O O O O O O
lexapro.Post44.Sentence7	O O O O O O
lexapro.Post45.Sentence1	O O O O O O O O O O O O B-AE I-AE O O B-AE I-AE O
lexapro.Post45.Sentence2	O O O O O O O O
lexapro.Post45.Sentence3	O O B-AE I-AE I-AE I-AE O B-AE O
lexapro.Post45.Sentence4	O O O O B-SSI O B-AE I-AE O
lexapro.Post45.Sentence5	O O
lexapro.Post46.Sentence1	B-AE I-AE I-AE O B-AE I-AE O
lexapro.Post46.Sentence2	O B-AE I-AE I-AE O O B-AE I-AE I-AE O
lexapro.Post46.Sentence3	O O O O B-SSI O O O O O O O O O
lexapro.Post46.Sentence4	O B-AE I-AE I-AE O O O O O O O O B-AE I-AE I-AE O
lexapro.Post46.Sentence5	O O O O O O O O O O O O O O O O B-AE I-AE I-AE O O O O O O O O
lexapro.Post46.Sentence6	O O O O O O O O O O O O O O O O O O O O O
lexapro.Post47.Sentence1	B-AE I-AE O
lexapro.Post48.Sentence1	B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE O O O O O O O O O O O O
lexapro.Post49.Sentence1	B-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE O B-AE I-AE O
lexapro.Post49.Sentence2	O O O O O O O O O O O O O B-AE I-AE I-AE O
lexapro.Post49.Sentence3	O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post49.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post49.Sentence5	O O O O O
lexapro.Post49.Sentence6	O B-AE I-AE I-AE I-AE O O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
lexapro.Post50.Sentence1	B-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O
lexapro.Post50.Sentence2	O O O O
lexapro.Post50.Sentence3	O O O O O O O O O B-AE I-AE I-AE O O O B-AE O B-AE I-AE O O O O O O O O O
lexapro.Post50.Sentence4	O O O O O O O O O O O B-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O B-AE I-AE O O B-AE I-AE I-AE I-AE
lexapro.Post50.Sentence5	O O B-AE O B-AE I-AE I-AE I-AE I-AE O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O
lexapro.Post50.Sentence6	O
lexapro.Post51.Sentence1	B-AE I-AE I-AE O
lexapro.Post51.Sentence2	B-AE I-AE I-AE O
lexapro.Post52.Sentence1	B-AE O B-AE O
lexapro.Post52.Sentence2	O O O O O O O O O O B-AE O O O O O B-AE O O O O O O O O
lexapro.Post52.Sentence3	O O O O O O O O O O
lexapro.Post52.Sentence4	O O O O O O O O O O O
lexapro.Post52.Sentence5	O O O O O O O O O O O O
lexapro.Post53.Sentence1	B-AE I-AE I-AE I-AE O B-AE I-AE O B-AE O B-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O O O O B-AE O B-AE I-AE I-AE O
lexapro.Post53.Sentence2	O O O O O O O O O O O O O O
lexapro.Post53.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post53.Sentence4	O O O O O O O O O B-SSI O O B-SSI I-SSI O O B-SSI I-SSI I-SSI I-SSI O
lexapro.Post53.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post53.Sentence6	O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O B-AE I-AE I-AE O
lexapro.Post53.Sentence7	O O O O O O O O O B-AE O
lexapro.Post53.Sentence8	O O B-AE I-AE I-AE O O O O O O O O O
lexapro.Post54.Sentence1	B-AE I-AE O B-AE O B-AE O B-AE O B-AE I-AE I-AE O O O B-AE I-AE O B-AE O B-AE O
lexapro.Post54.Sentence2	O O O O O O O O O O O O O O O O
lexapro.Post54.Sentence3	O O O O O O O O O O O O
lexapro.Post55.Sentence1	B-AE O B-AE I-AE O B-AE O B-AE O B-AE I-AE O B-AE I-AE I-AE O B-AE I-AE O O O O
lexapro.Post56.Sentence1	B-AE O B-AE I-AE O B-AE O O O O O
lexapro.Post56.Sentence2	O O O O O
lexapro.Post56.Sentence3	O O O O O O
lexapro.Post56.Sentence4	O O O O O O O O O O
lexapro.Post56.Sentence5	O B-AE I-AE I-AE O
lexapro.Post56.Sentence6	O B-AE I-AE I-AE I-AE I-AE O
lexapro.Post56.Sentence7	O B-AE I-AE I-AE I-AE O
lexapro.Post56.Sentence8	O B-AE I-AE I-AE O
lexapro.Post56.Sentence9	O O O O O O O O O O O O O O O O O O O O O
lexapro.Post56.Sentence10	O O O O O O O O O O O O O O O O
lexapro.Post56.Sentence11	O O O O O O O O O O O O O O
lexapro.Post56.Sentence12	O O O O O O
lexapro.Post56.Sentence13	O O O O O O O O O O O O O O O
lexapro.Post56.Sentence14	O O O O O O
lexapro.Post57.Sentence1	B-AE I-AE O B-AE I-AE I-AE O B-AE I-AE O B-AE O B-AE I-AE I-AE O B-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O O O B-AE O B-AE I-AE O B-AE O
lexapro.Post57.Sentence2	O O O O B-SSI O O O B-AE I-AE I-AE I-AE O
lexapro.Post57.Sentence3	B-AE I-AE I-AE I-AE I-AE O
lexapro.Post57.Sentence4	O O O O O O O O O O O O O B-AE O B-AE O B-AE I-AE O
lexapro.Post57.Sentence5	O O B-SSI O O O O
lexapro.Post58.Sentence1	B-AE I-AE I-AE I-AE O O B-AE I-AE O
lexapro.Post58.Sentence2	O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post58.Sentence3	O O O O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O O
lexapro.Post58.Sentence4	O O O O B-AE I-AE I-AE I-AE O
lexapro.Post58.Sentence5	O O O O O O
lexapro.Post58.Sentence6	O O B-SSI O O O O B-SSI O O
lexapro.Post58.Sentence7	O O O O
lexapro.Post58.Sentence8	O O O O O O O O O B-SSI O B-SSI O
lexapro.Post58.Sentence9	O O O
lexapro.Post58.Sentence10	O O O O O
lexapro.Post59.Sentence1	B-AE O
lexapro.Post59.Sentence2	O O B-AE O O B-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post59.Sentence3	O O O O O O O O O O O O O O
lexapro.Post59.Sentence4	O O O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O
lexapro.Post59.Sentence5	O O O O O O O O O O
lexapro.Post60.Sentence1	B-AE O B-AE O B-AE O B-AE I-AE I-AE I-AE O B-AE I-AE O
lexapro.Post60.Sentence2	O O O O O O O O O O O O O O O O O O O O B-AE O B-AE O O O O O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE O B-AE I-AE O B-AE I-AE I-AE O O O O O B-AE I-AE O O O O O O O O O O O O O O O O O O O
lexapro.Post61.Sentence1	B-AE I-AE O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
lexapro.Post61.Sentence2	O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post61.Sentence3	O O O O B-AE I-AE I-AE O B-AE O O O O O O O O O O O O O O O
lexapro.Post61.Sentence4	O O O O O O O O O O O O O O O O B-AE I-AE I-AE O O O
lexapro.Post61.Sentence5	O O O O O O O O O O O O O O O O
lexapro.Post61.Sentence6	O O O O O O O O O
lexapro.Post62.Sentence1	B-AE O B-AE O B-AE O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE O
lexapro.Post62.Sentence2	B-AE I-AE O B-AE I-AE O
lexapro.Post62.Sentence3	O B-AE I-AE I-AE I-AE O O O O O O
lexapro.Post62.Sentence4	B-AE I-AE I-AE O
lexapro.Post62.Sentence5	O O O O O O O O O O O O O
lexapro.Post62.Sentence6	B-AE I-AE I-AE O B-AE O
lexapro.Post62.Sentence7	O O O O O O O O
lexapro.Post62.Sentence8	O O O O O B-AE I-AE I-AE O O O O
lexapro.Post62.Sentence9	B-AE I-AE O O O O O O O O O O
lexapro.Post62.Sentence10	O B-AE I-AE I-AE I-AE O O O O O O O
lexapro.Post62.Sentence11	O O O O O O
lexapro.Post62.Sentence12	O O B-AE I-AE I-AE O B-AE I-AE O O O
lexapro.Post62.Sentence13	O O O O O O O O
lexapro.Post63.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O
lexapro.Post63.Sentence2	O O O O O O O O O O
lexapro.Post63.Sentence3	O O O O O O O O O O O O O O O O O O
lexapro.Post64.Sentence1	B-AE O
lexapro.Post64.Sentence2	O O O B-AE I-AE I-AE O
lexapro.Post64.Sentence3	B-AE I-AE I-AE O O O B-AE I-AE O
lexapro.Post64.Sentence4	B-AE I-AE I-AE I-AE O O O O
lexapro.Post64.Sentence5	O O O O O O O B-SSI O
lexapro.Post64.Sentence6	O O O
lexapro.Post64.Sentence7	O O O O O B-SSI O O B-SSI O O O O
lexapro.Post64.Sentence8	O O O O O O B-AE I-AE O B-AE I-AE I-AE O O O O B-SSI O
lexapro.Post64.Sentence9	O O O O O O B-AE I-AE O B-AE I-AE I-AE O
lexapro.Post65.Sentence1	B-AE I-AE O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post66.Sentence1	B-AE I-AE I-AE O B-AE O B-AE I-AE I-AE O
lexapro.Post66.Sentence2	O O O O O O O
lexapro.Post66.Sentence3	O O O O O O B-AE I-AE O
lexapro.Post66.Sentence4	O O O O O O O O O O
lexapro.Post67.Sentence1	O O O B-AE I-AE O O O O O O O O O O O
lexapro.Post67.Sentence2	O O O O B-AE I-AE I-AE I-AE I-AE I-AE O O
lexapro.Post67.Sentence3	O O O O O O B-AE O O O O O O O O O O O O O O O O O O O O O O O O O B-AE I-AE I-AE O O B-AE I-AE I-AE I-AE
lexapro.Post68.Sentence1	O O O O O O O O O
lexapro.Post68.Sentence2	O O O O O O O O O O O
lexapro.Post68.Sentence3	B-AE I-AE B-AE I-AE O
lexapro.Post68.Sentence4	O O O O O O O O B-AE I-AE O O B-AE I-AE I-AE O
lexapro.Post68.Sentence5	O O B-AE I-AE O
lexapro.Post68.Sentence6	O O O O O O O
lexapro.Post68.Sentence7	O O B-SSI O
lexapro.Post68.Sentence8	O O O O O O O
lexapro.Post68.Sentence9	O O O O O O O O
lexapro.Post68.Sentence10	O O O
lexapro.Post68.Sentence11	O O O O O O O O O O O O O O O O O O
lexapro.Post68.Sentence12	O O O B-AE I-AE I-AE I-AE O
lexapro.Post68.Sentence13	O
lexapro.Post69.Sentence1	O O O O O O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE O B-AE I-AE O B-AE O O O O O O O O
lexapro.Post69.Sentence2	O O O O O O O O O O O O O O O O O O B-AE I-AE O B-AE I-AE I-AE I-AE O O O O O O O O O
lexapro.Post69.Sentence3	O O O O O O O O O O O O O
lexapro.Post69.Sentence4	O O O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O
lexapro.Post69.Sentence5	O O O O O B-SSI O O O O O O O
lexapro.Post69.Sentence6	O O O O O O O O O O B-SSI O O O O O O O O O B-AE O O O O O O B-AE I-AE O B-AE O O O O O O O B-AE I-AE I-AE O O
lexapro.Post70.Sentence1	B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O
lexapro.Post70.Sentence2	O O O O O O O O
lexapro.Post70.Sentence3	O O O O O O O O B-SSI O O O O O
lexapro.Post70.Sentence4	O O O O O O O O O O O O O
lexapro.Post70.Sentence5	O O O O O O O O O O O O O O
lexapro.Post70.Sentence6	O O O O O O O O O B-AE I-AE I-AE I-AE O O O O O O O
lexapro.Post70.Sentence7	O O B-AE I-AE O O B-AE O
lexapro.Post70.Sentence8	O O O B-AE I-AE I-AE I-AE I-AE O
lexapro.Post70.Sentence9	O O O B-AE I-AE I-AE O B-AE I-AE O
lexapro.Post70.Sentence10	O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O
lexapro.Post70.Sentence11	O O O O O
lexapro.Post70.Sentence12	O O O O O O O O O
lexapro.Post70.Sentence13	O O O O O O O O O O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O O O B-AE I-AE O B-AE O O O O B-SSI O O O O O O
lexapro.Post71.Sentence1	O O O O O O O O O O B-AE I-AE I-AE O O O O O O O O O O O B-SSI O O O O B-AE I-AE I-AE I-AE O
lexapro.Post71.Sentence2	O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post71.Sentence3	O B-AE I-AE I-AE I-AE O
lexapro.Post71.Sentence4	O O O O O O O O O O O O O O O O O O O O O
lexapro.Post71.Sentence5	O O B-AE I-AE I-AE I-AE I-AE I-AE O O B-AE I-AE O O O O B-AE I-AE O O O O O O
lexapro.Post71.Sentence6	B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
lexapro.Post71.Sentence7	O O O O
lexapro.Post71.Sentence8	O O O O O O O O O O O O O O O O O O
lexapro.Post71.Sentence9	O O O O O O O O O O O O O O O O O O O O
lexapro.Post71.Sentence10	O O O O O O O O O
lexapro.Post71.Sentence11	O O O O O O O O O O O O
lexapro.Post71.Sentence12	O O O O O O O O
lexapro.Post71.Sentence13	O O O O O O O O O O O
lexapro.Post71.Sentence14	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post71.Sentence15	O O O O O O O O O O O O O O O O O O
lexapro.Post71.Sentence16	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
lexapro.Post72.Sentence1	O O O B-SSI O O O O O O
lexapro.Post72.Sentence2	O O O O O O O O O O O
lexapro.Post73.Sentence1	O O O O O O O
lexapro.Post73.Sentence2	O O O O O O O O O O O O O O O O
lexapro.Post73.Sentence3	O O O O O O O O
lexapro.Post73.Sentence4	O O O O O O O O
lexapro.Post73.Sentence5	O O O O O O O O O O O O O O O
lexapro.Post73.Sentence6	O O O O O O O O O O O
lexapro.Post73.Sentence7	O O O O O
lexapro.Post73.Sentence8	O O O O O
lexapro.Post74.Sentence1	O O
lexapro.Post75.Sentence1	O B-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O
lexapro.Post75.Sentence2	O O O O O O O O O O
