ID	TAG	ENTITYSTR
lexapro.Post46.Sentence2	AE	felt pretty dull
lexapro.Post46.Sentence2	AE	no sex drive 
lexapro.Post46.Sentence3	SSI	sad
lexapro.Post46.Sentence4	AE	drank a lot
lexapro.Post46.Sentence4	AE	act kinda crazy
lexapro.Post46.Sentence5	AE	dull boring mood
lexapro.Post47.Sentence1	AE	weight gain
lexapro.Post48.Sentence1	AE	Dry mouth in the beginning
lexapro.Post48.Sentence1	AE	decreased sex drive
lexapro.Post49.Sentence1	AE	Stomach is in knots
lexapro.Post49.Sentence1	AE	tension in the front part of my head
lexapro.Post49.Sentence1	AE	shakiness
lexapro.Post49.Sentence1	AE	blurred vision
lexapro.Post49.Sentence2	AE	could barely sleep
lexapro.Post49.Sentence3	AE	don't even know if I did sleep
lexapro.Post49.Sentence6	AE	can't seem to focus
lexapro.Post49.Sentence6	AE	eyes are blurred
lexapro.Post49.Sentence6	AE	sensitive to the light
lexapro.Post50.Sentence1	AE	LOST MY MIND COMPLETELY
lexapro.Post50.Sentence1	AE	FUNCTIONING AT 28% CONSCIOUSNESS
lexapro.Post50.Sentence1	AE	ALMOST JUMPED OUT OF A WINDOW
lexapro.Post50.Sentence3	AE	felt very depressed
lexapro.Post50.Sentence3	AE	panicky
lexapro.Post50.Sentence3	AE	extremely anxious
lexapro.Post50.Sentence4	AE	functioning at 28% consciousness
lexapro.Post50.Sentence4	AE	wrote all over my body
lexapro.Post50.Sentence4	AE	talked to the walls
lexapro.Post50.Sentence4	AE	cried HARD
lexapro.Post50.Sentence4	AE	screamed "dont touch me!"
lexapro.Post50.Sentence5	AE	TERRIFIED
lexapro.Post50.Sentence5	AE	felt like I was intoxicated
lexapro.Post50.Sentence5	AE	admited me for 5 days
lexapro.Post51.Sentence1	AE	Problems with memory
lexapro.Post51.Sentence2	AE	Inability to focus
lexapro.Post52.Sentence1	AE	nausea
lexapro.Post52.Sentence1	AE	headache
lexapro.Post52.Sentence2	AE	nauseated
lexapro.Post52.Sentence2	AE	headache 
lexapro.Post53.Sentence1	AE	jaw clenching at night
lexapro.Post53.Sentence1	AE	teeth grinding
lexapro.Post53.Sentence1	AE	nausea
lexapro.Post53.Sentence1	AE	constipation
lexapro.Post53.Sentence1	AE	food cravings
lexapro.Post53.Sentence1	AE	weight gain
lexapro.Post53.Sentence1	AE	total loss of sex drive
lexapro.Post53.Sentence1	AE	insomnia
lexapro.Post53.Sentence1	AE	loss of taste
lexapro.Post53.Sentence4	SSI	anxiety
lexapro.Post53.Sentence4	SSI	foul mood
lexapro.Post53.Sentence4	SSI	negative outlook on life
lexapro.Post53.Sentence6	AE	crave peanut butter cups with a vengance
lexapro.Post53.Sentence6	AE	eating like crazy
lexapro.Post53.Sentence7	AE	nauseated
lexapro.Post53.Sentence8	AE	gained 10 lbs 
lexapro.Post54.Sentence1	AE	dry mouth
lexapro.Post54.Sentence1	AE	shaky
lexapro.Post54.Sentence1	AE	gas 
lexapro.Post54.Sentence1	AE	bloating
lexapro.Post54.Sentence1	AE	upper back ache 
lexapro.Post54.Sentence1	AE	clammy feeling
lexapro.Post54.Sentence1	AE	headache
lexapro.Post54.Sentence1	AE	nervousness
lexapro.Post55.Sentence1	AE	sleeplessness
lexapro.Post55.Sentence1	AE	vivid dreams
lexapro.Post55.Sentence1	AE	hallucinations
lexapro.Post55.Sentence1	AE	tiredness
lexapro.Post55.Sentence1	AE	muscle aches
lexapro.Post55.Sentence1	AE	fluctuating blood pressure
lexapro.Post55.Sentence1	AE	zoned out
lexapro.Post56.Sentence1	AE	Lethargic
lexapro.Post56.Sentence1	AE	body aches
lexapro.Post56.Sentence1	AE	migranes
lexapro.Post56.Sentence5	AE	could not function
lexapro.Post56.Sentence6	AE	mind was in a fog
lexapro.Post56.Sentence7	AE	didn't care about anything
lexapro.Post56.Sentence8	AE	headaches were unbearable
lexapro.Post57.Sentence1	AE	Extreme fatigue
lexapro.Post57.Sentence1	AE	difficulty waking up
lexapro.Post57.Sentence1	AE	emotional numbness
lexapro.Post57.Sentence1	AE	detachment
lexapro.Post57.Sentence1	AE	inability to concentrate
lexapro.Post57.Sentence1	AE	forgetfulness
lexapro.Post57.Sentence1	AE	lack of interest in ANYTHING except sleep
lexapro.Post57.Sentence1	AE	inability to reach orgasm
lexapro.Post57.Sentence1	AE	weakness
lexapro.Post57.Sentence1	AE	 excessive urination
lexapro.Post57.Sentence1	AE	dizziness
lexapro.Post57.Sentence2	AE	hardly feel human anymore
lexapro.Post57.Sentence2	SSI	anxiety
lexapro.Post57.Sentence3	AE	Nothing moves or excites me
lexapro.Post57.Sentence4	AE	fatigue
lexapro.Post57.Sentence4	AE	dizziness
lexapro.Post57.Sentence4	AE	sexual apathy
lexapro.Post57.Sentence5	SSI	depression
lexapro.Post58.Sentence1	AE	Extremely hard to climax 
lexapro.Post58.Sentence1	AE	Severe Depression
lexapro.Post58.Sentence2	AE	just stay around and do nothing all day
lexapro.Post58.Sentence3	AE	too numb to the world
lexapro.Post58.Sentence4	AE	wanted to kill myself
lexapro.Post58.Sentence6	SSI	anxiety
lexapro.Post58.Sentence6	SSI	depression
lexapro.Post58.Sentence8	SSI	anxious
lexapro.Post58.Sentence8	SSI	depressed
lexapro.Post59.Sentence1	AE	Fatigue
lexapro.Post59.Sentence2	AE	tired
lexapro.Post59.Sentence2	AE	felt extra exhausted all the time
lexapro.Post59.Sentence4	AE	fatigue symptoms
lexapro.Post59.Sentence4	AE	not being able to do, well, anything
lexapro.Post60.Sentence1	AE	nausea
lexapro.Post60.Sentence1	AE	diarrhea
lexapro.Post60.Sentence1	AE	sweating
lexapro.Post60.Sentence1	AE	head in the clouds
lexapro.Post60.Sentence1	AE	stoned feeling
lexapro.Post60.Sentence2	AE	spacey
lexapro.Post60.Sentence2	AE	stoned
lexapro.Post60.Sentence2	AE	severely sick
lexapro.Post60.Sentence2	AE	woke up at 3am sweating
lexapro.Post60.Sentence2	AE	diarrhea
lexapro.Post60.Sentence2	AE	heart racing
lexapro.Post60.Sentence2	AE	mind was racing
lexapro.Post60.Sentence2	AE	panic attack
lexapro.Post61.Sentence1	AE	increased anxiety
lexapro.Post61.Sentence1	AE	more panic attacks
lexapro.Post61.Sentence1	AE	uncontrollably bursting into tears
lexapro.Post61.Sentence2	AE	felt like i was on speed for the first few days
lexapro.Post61.Sentence3	AE	anxiety had increased 
lexapro.Post61.Sentence3	AE	panic
lexapro.Post61.Sentence4	AE	crying a lot
lexapro.Post62.Sentence1	AE	Headaches
lexapro.Post62.Sentence1	AE	nauseau
lexapro.Post62.Sentence1	AE	dizziness
lexapro.Post62.Sentence1	AE	always on a bad high
lexapro.Post62.Sentence1	AE	inability to concentrate
lexapro.Post62.Sentence2	AE	Bad diarrhea
lexapro.Post62.Sentence2	AE	abdominal pains
lexapro.Post62.Sentence3	AE	desire to just sleep 
lexapro.Post62.Sentence4	AE	Anxiety got worse
lexapro.Post62.Sentence6	AE	Constant bad headaches
lexapro.Post62.Sentence6	AE	nauseau
lexapro.Post62.Sentence8	AE	inability to eat 
lexapro.Post62.Sentence9	AE	Too nauseaus
lexapro.Post62.Sentence10	AE	nausea is pretty bad
lexapro.Post62.Sentence12	AE	more anxiety attacks
lexapro.Post62.Sentence12	AE	acting out 
lexapro.Post63.Sentence1	AE	Very hard to take a deep breath 
lexapro.Post64.Sentence1	AE	Constipation 
lexapro.Post64.Sentence2	AE	constant Weight gain
lexapro.Post64.Sentence3	AE	20 pounds total 
lexapro.Post64.Sentence3	AE	Appetite increase
lexapro.Post64.Sentence4	AE	hard to resist eating
lexapro.Post64.Sentence5	SSI	depression
lexapro.Post64.Sentence7	SSI	bipolar
lexapro.Post64.Sentence7	SSI	depression
lexapro.Post64.Sentence8	AE	got fat
lexapro.Post64.Sentence8	AE	unable to poop
lexapro.Post64.Sentence8	SSI	depression
lexapro.Post64.Sentence9	AE	only bigger 
lexapro.Post64.Sentence9	AE	full of poop
lexapro.Post65.Sentence1	AE	Gained 65lbs
lexapro.Post66.Sentence1	AE	Sex drive non-existant
lexapro.Post66.Sentence1	AE	headaches
lexapro.Post66.Sentence1	AE	facial muscle tension
lexapro.Post66.Sentence3	AE	feel zombie-like
lexapro.Post67.Sentence1	AE	anxiety increased
lexapro.Post67.Sentence2	AE	vivid dreams in the first week
lexapro.Post67.Sentence3	AE	 tiredness 
lexapro.Post67.Sentence3	AE	decrease in hunger
lexapro.Post67.Sentence3	AE	low to no sex-drive
lexapro.Post68.Sentence3	AE	brain fog
lexapro.Post68.Sentence3	AE	memory loss
lexapro.Post68.Sentence4	AE	Very apathetic
lexapro.Post68.Sentence4	AE	gained 20lbs easily
lexapro.Post68.Sentence5	AE	joint pain
lexapro.Post68.Sentence7	SSI	anxiety
lexapro.Post68.Sentence12	AE	need my brain back
lexapro.Post69.Sentence1	AE	dry mouth
lexapro.Post69.Sentence1	AE	dry eyes
lexapro.Post69.Sentence1	AE	tight jaw
lexapro.Post69.Sentence1	AE	dizziness
lexapro.Post69.Sentence1	AE	stoned feeling
lexapro.Post69.Sentence1	AE	nausea
lexapro.Post69.Sentence2	AE	all-over itching
lexapro.Post69.Sentence2	AE	severe middle back pain
lexapro.Post69.Sentence4	AE	terrible acne
lexapro.Post69.Sentence4	AE	infected cysts under one arm
lexapro.Post69.Sentence5	SSI	anger
lexapro.Post69.Sentence6	AE	back pain
lexapro.Post69.Sentence6	AE	cysts
lexapro.Post69.Sentence6	AE	itching
lexapro.Post69.Sentence6	AE	sleep 13 hours 
lexapro.Post69.Sentence6	SSI	anger
lexapro.Post70.Sentence1	AE	Lack of motivation
lexapro.Post70.Sentence1	AE	VERY TIRED all the time
lexapro.Post70.Sentence1	AE	memory loss
lexapro.Post70.Sentence1	AE	feel scatter brained
lexapro.Post70.Sentence3	SSI	anxiety
lexapro.Post70.Sentence6	AE	don't have the energy 
lexapro.Post70.Sentence7	AE	feel guilty
lexapro.Post70.Sentence7	AE	lazy
lexapro.Post70.Sentence8	AE	take a nap every day
lexapro.Post70.Sentence9	AE	difficulty remembering things
lexapro.Post70.Sentence9	AE	feel scatterbrained
lexapro.Post70.Sentence10	AE	less than a minute later I have forgotten
lexapro.Post70.Sentence13	AE	loss of motivation
lexapro.Post70.Sentence13	AE	being tired all the time 
lexapro.Post70.Sentence13	AE	feel lazy
lexapro.Post70.Sentence13	AE	worthless
lexapro.Post70.Sentence13	SSI	depressed
lexapro.Post71.Sentence1	AE	occasional bad nightmare
lexapro.Post71.Sentence1	AE	exhausted all the time
lexapro.Post71.Sentence1	SSI	depressed
lexapro.Post71.Sentence2	AE	spend most of my spare time in bed sleeping
lexapro.Post71.Sentence3	AE	barely participating in life
lexapro.Post71.Sentence5	AE	unable to drive on the freeway
lexapro.Post71.Sentence5	AE	panic attacks 
lexapro.Post71.Sentence5	AE	body fat
lexapro.Post71.Sentence6	AE	Normally my waist is 10-12 inches smaller than my hips, but now it is about 5 inches smaller
lexapro.Post72.Sentence1	SSI	suicide
lexapro.Post75.Sentence1	AE	dry mouth for a few days
lexapro.Post75.Sentence3	SSI	anxiety
lexapro.Post75.Sentence3	SSI	anxious
lexapro.Post76.Sentence1	AE	Fatigue
lexapro.Post76.Sentence1	AE	dry mouth
lexapro.Post76.Sentence1	AE	constipation
lexapro.Post76.Sentence1	AE	memory loss
lexapro.Post76.Sentence1	AE	insomnia
lexapro.Post76.Sentence1	AE	low libido
lexapro.Post76.Sentence1	AE	weight gain
lexapro.Post76.Sentence2	AE	struggle to wake up in the morning
lexapro.Post76.Sentence3	AE	fluctuating hormones
lexapro.Post76.Sentence4	AE	struggling to learn new things
lexapro.Post76.Sentence9	AE	lack of motivation
lexapro.Post76.Sentence10	AE	feel that I don't have passion about anything 
lexapro.Post76.Sentence11	AE	not having emotions
lexapro.Post77.Sentence1	AE	WEIGHT Gain
lexapro.Post77.Sentence1	AE	complete loss of libido
lexapro.Post77.Sentence2	AE	negative effects on my BP
lexapro.Post77.Sentence3	AE	gained 24 pounds
lexapro.Post77.Sentence3	AE	no sexual desire
lexapro.Post77.Sentence3	AE	moody days
lexapro.Post77.Sentence4	AE	hope to get rid of weight 
lexapro.Post78.Sentence1	AE	jittery
lexapro.Post78.Sentence1	AE	feel like I'm going to jump out of my skin
lexapro.Post78.Sentence2	AE	really tired
lexapro.Post78.Sentence3	AE	trouble falling asleep
lexapro.Post78.Sentence4	AE	Clenching my jaw has gotten worse
lexapro.Post78.Sentence5	AE	excess energy
lexapro.Post78.Sentence7	AE	feel really strange
lexapro.Post78.Sentence8	AE	strange images
lexapro.Post78.Sentence10	AE	feels like to be on crack
lexapro.Post79.Sentence1	AE	slight nausea 
lexapro.Post79.Sentence1	AE	shakiness
lexapro.Post79.Sentence1	AE	feeling very anxious 
lexapro.Post79.Sentence2	SSI	anxiety
lexapro.Post79.Sentence2	SSI	obsessing
lexapro.Post79.Sentence3	SSI	depression
lexapro.Post80.Sentence1	AE	Diarrhea
lexapro.Post80.Sentence1	AE	inability to orgasm
lexapro.Post80.Sentence1	AE	loss of sexual pleasure
lexapro.Post80.Sentence1	AE	significant weight gain
lexapro.Post80.Sentence2	SSI	anxiety
lexapro.Post80.Sentence2	SSI	depression
lexapro.Post80.Sentence3	SSI	social anxiety
lexapro.Post80.Sentence4	AE	a lot of running to the bathroom
lexapro.Post80.Sentence6	AE	sexual sensitivity began to diminish
lexapro.Post80.Sentence6	AE	weight began to skyrocket (20+ lbs)
lexapro.Post80.Sentence6	AE	getting fat 
lexapro.Post80.Sentence6	AE	sexual dysfunction 
lexapro.Post80.Sentence6	AE	anxiety 
lexapro.Post80.Sentence6	AE	depression
lexapro.Post81.Sentence1	AE	Dialated pupils
lexapro.Post81.Sentence2	SSI	Anxiety
lexapro.Post81.Sentence4	AE	Nauseaus
lexapro.Post81.Sentence4	AE	racy heart
lexapro.Post81.Sentence4	AE	Blurred vision
lexapro.Post82.Sentence1	AE	Night Sweats
lexapro.Post82.Sentence1	AE	decreased sex drive
lexapro.Post82.Sentence1	AE	headaches
lexapro.Post82.Sentence1	AE	weight gain
lexapro.Post82.Sentence1	AE	fatigue
lexapro.Post82.Sentence1	AE	jaw clenching
lexapro.Post82.Sentence3	AE	decreased sex drive
lexapro.Post82.Sentence5	AE	waking up every night 
lexapro.Post82.Sentence5	AE	soaked in sweat
lexapro.Post82.Sentence6	AE	haven't had a good night's sleep in a year
lexapro.Post82.Sentence6	AE	night sweats
lexapro.Post84.Sentence1	AE	Alcohol-related blackouts
lexapro.Post84.Sentence1	AE	super-intense dreams
lexapro.Post84.Sentence1	AE	sleepy
lexapro.Post84.Sentence1	AE	nervous
lexapro.Post84.Sentence2	AE	drank 3-4 glasses of wine and then blacked out completely
lexapro.Post84.Sentence2	SSI	depression
lexapro.Post84.Sentence3	AE	interesting dreams
lexapro.Post84.Sentence4	AE	very detailed, vivid, fascinating, cinematic-like dreams
lexapro.Post85.Sentence1	AE	blood pressure rose more than 10 points
lexapro.Post85.Sentence2	SSI	depression
lexapro.Post85.Sentence3	AE	blood pressure issue
lexapro.Post85.Sentence3	SSI	anxiety
lexapro.Post86.Sentence1	AE	less libido
lexapro.Post86.Sentence1	AE	tired always
lexapro.Post86.Sentence1	AE	sleep a lot
lexapro.Post87.Sentence1	AE	poor short-term memory
lexapro.Post87.Sentence1	AE	increased alcohol craving
lexapro.Post87.Sentence1	AE	increased reaction to alcohol
lexapro.Post87.Sentence1	AE	blackouts
lexapro.Post87.Sentence1	AE	vivid dreams
lexapro.Post87.Sentence1	AE	sleep disturbances
lexapro.Post87.Sentence1	AE	talking in sleep
lexapro.Post87.Sentence1	AE	weight gain
lexapro.Post87.Sentence1	AE	decreased sex drive
lexapro.Post87.Sentence2	SSI	depression
lexapro.Post87.Sentence2	SSI	anxiety
lexapro.Post87.Sentence3	AE	weight gain
lexapro.Post88.Sentence1	AE	Severe cotton mouth
lexapro.Post88.Sentence1	AE	mood was exceptionally elevated
lexapro.Post88.Sentence1	AE	Disturbing, lucid dream for about 6 weeks
lexapro.Post88.Sentence3	AE	wasn't depressed, or sad, or happy, or angry
lexapro.Post89.Sentence2	SSI	anxiety
lexapro.Post89.Sentence4	SSI	depression
lexapro.Post90.Sentence1	AE	nervousness
lexapro.Post90.Sentence1	AE	shakines
lexapro.Post90.Sentence1	AE	occasional "electrical zaps"
lexapro.Post90.Sentence1	AE	diahrrea
lexapro.Post90.Sentence1	AE	constipation
lexapro.Post90.Sentence1	AE	urge to drink more alcohol
lexapro.Post90.Sentence2	SSI	depression
lexapro.Post90.Sentence2	SSI	anxiety
lexapro.Post90.Sentence6	AE	drank a lot more alcohol 
lexapro.Post91.Sentence1	AE	felt dizzy
lexapro.Post91.Sentence1	AE	tired
lexapro.Post91.Sentence3	SSI	anxious
lexapro.Post91.Sentence3	SSI	chest is tight
lexapro.Post91.Sentence3	SSI	heavy sighing
lexapro.Post92.Sentence1	AE	first day or two- felt "out of it"
lexapro.Post92.Sentence1	AE	extreme fatigue
lexapro.Post92.Sentence1	AE	bruising
lexapro.Post92.Sentence1	AE	hair loss
lexapro.Post92.Sentence1	AE	fatigue
lexapro.Post92.Sentence1	AE	can't sleep through the night
lexapro.Post92.Sentence1	AE	increased anxiety
lexapro.Post92.Sentence1	AE	jaw clenching
lexapro.Post92.Sentence1	AE	difficulty having orgasm
lexapro.Post92.Sentence2	SSI	depressed
lexapro.Post92.Sentence2	SSI	mood has lifted
lexapro.Post92.Sentence4	SSI	anxiety
lexapro.Post92.Sentence6	SSI	depression
lexapro.Post92.Sentence8	SSI	anxiety
lexapro.Post93.Sentence2	AE	Slight nausea
lexapro.Post93.Sentence2	AE	somnolence
lexapro.Post93.Sentence3	AE	Nausea
lexapro.Post93.Sentence3	AE	vomiting
lexapro.Post93.Sentence3	AE	suicidal thoughts
lexapro.Post93.Sentence3	AE	slight schizophrenia
lexapro.Post93.Sentence3	AE	tremors
lexapro.Post93.Sentence3	AE	increased anxiety
lexapro.Post93.Sentence3	AE	agitation 
lexapro.Post93.Sentence3	AE	violent thoughts
lexapro.Post93.Sentence3	AE	psychosis
lexapro.Post93.Sentence4	AE	often impaired my memory
lexapro.Post93.Sentence4	SSI	anxiety
lexapro.Post93.Sentence6	AE	vomiting
lexapro.Post93.Sentence6	AE	slurring random words
lexapro.Post93.Sentence6	AE	throwing toiletries at the people
lexapro.Post94.Sentence3	AE	SOOOOOOO TIRED
lexapro.Post94.Sentence3	AE	CANT EVEN GET AN ORGASM
lexapro.Post95.Sentence1	SSI	depression
lexapro.Post95.Sentence2	SSI	crying spells
lexapro.Post95.Sentence2	SSI	suicidal thoughts
lexapro.Post95.Sentence3	AE	In the beginning I felt rather numb 
lexapro.Post95.Sentence4	SSI	anxiety
lexapro.Post95.Sentence4	SSI	stress
lexapro.Post95.Sentence6	AE	extremaly anxious
lexapro.Post95.Sentence6	AE	occasional nightmares every night for about 2 months
lexapro.Post95.Sentence7	AE	Dialated pupils
lexapro.Post95.Sentence7	AE	blurred vision
lexapro.Post95.Sentence9	AE	Incredible sweet tooth
lexapro.Post95.Sentence10	AE	couldn't stop myself from eating sweets
lexapro.Post95.Sentence12	AE	Constipation
lexapro.Post95.Sentence15	AE	Libido is nonexistan
lexapro.Post96.Sentence1	AE	Initially, a loss of appetite
lexapro.Post96.Sentence1	AE	weight loss in first 5 days
lexapro.Post96.Sentence2	AE	moods leveled out
lexapro.Post96.Sentence2	AE	felt mentally numb
lexapro.Post96.Sentence3	AE	No matter what happened, I didnt seem to react
lexapro.Post96.Sentence4	AE	sexual side effect
lexapro.Post96.Sentence4	AE	15 pound weight gain 
lexapro.Post96.Sentence5	AE	increase in Libido
lexapro.Post96.Sentence5	AE	inability to orgasm
lexapro.Post97.Sentence3	AE	felt like I couldn't stop moving
lexapro.Post97.Sentence3	AE	hard to focus
lexapro.Post98.Sentence1	AE	Weight gain
lexapro.Post98.Sentence1	AE	fuzzy head
lexapro.Post98.Sentence2	AE	Gained 20lbs
lexapro.Post99.Sentence1	AE	nausea
lexapro.Post99.Sentence1	AE	drowsiness
lexapro.Post99.Sentence2	AE	increased anxiety
lexapro.Post99.Sentence2	AE	restlessness
lexapro.Post99.Sentence9	AE	desire to just do nothing
lexapro.Post99.Sentence9	AE	want to be left alone
lexapro.Post99.Sentence15	SSI	depression
lexapro.Post99.Sentence15	SSI	low moods
lexapro.Post100.Sentence1	AE	Woke up in the middle of the night 
lexapro.Post100.Sentence2	AE	Called in sick
lexapro.Post100.Sentence2	AE	feeling dizzy 
lexapro.Post100.Sentence2	AE	nauseous
lexapro.Post100.Sentence2	AE	sweaty hands
lexapro.Post100.Sentence2	AE	decreased appetite
lexapro.Post100.Sentence2	AE	numbness in the back of my head
lexapro.Post100.Sentence2	AE	sore neck
lexapro.Post100.Sentence2	AE	keep feeling like I need to stretch
lexapro.Post100.Sentence2	AE	 feeling disconnected
lexapro.Post100.Sentence2	AE	body buzz
lexapro.Post100.Sentence3	AE	slow all day
lexapro.Post101.Sentence1	SSI	depression
lexapro.Post101.Sentence4	SSI	depression
lexapro.Post101.Sentence5	AE	slight reduction in my ability to concentrate
lexapro.Post101.Sentence13	AE	chemically neutered
lexapro.Post102.Sentence1	AE	fuzzy "high" feeling
lexapro.Post102.Sentence1	AE	sleepy
lexapro.Post102.Sentence1	AE	can't stop yawning
lexapro.Post102.Sentence2	SSI	obsessive endless thoughts
lexapro.Post102.Sentence5	AE	in a fog
lexapro.Post102.Sentence6	AE	wake up groggy
lexapro.Post102.Sentence6	AE	want to SLEEP
lexapro.Post102.Sentence8	AE	 semi-zombie
lexapro.Post102.Sentence9	AE	appetite's diminished
lexapro.Post103.Sentence1	AE	Irritability
lexapro.Post103.Sentence1	AE	extreme hosility
lexapro.Post103.Sentence2	SSI	anxiety
lexapro.Post103.Sentence5	SSI	depression
